tweet_id,sentiment,text,tweet_created,tweet_location,user_timezone
1629,negative,"we were told when we checked in, as soon as we were allowed to, that there are no other seats available on the plane except middle.",22/02/2015 15:34,"Kingston, Canada",Mountain Time (US & Canada)
1630,negative,EVERYTIME I fly UR airline I hate you even more ! Thanks for the terrible service on flight 1071,22/02/2015 15:33,,
1631,negative,"Really? Was bumped down from Gold status, asked to pay $$ to keep it, and get fewer miles... How is that worth it?",22/02/2015 15:33,,Pacific Time (US & Canada)
1632,negative,you always surprise me with the awfulness of your airline. You guys suck. #worst,22/02/2015 15:32,Los Angeles ,Pacific Time (US & Canada)
1633,negative,that I would get on early enough to not have to green tag. but no go. if not for Otis I would be still sitting at ORD,22/02/2015 15:29,Chicago,Central Time (US & Canada)
1634,positive,and to add to my earlier tweet. This was my daughters 5th Bday present. Thank you for the hard work and making it happen.,22/02/2015 15:29,Pittsburgh ,
1635,positive,you have a guy named Otis at ORD that knows what #customerservice is. he was able to get my bag to me. I upgraded just to be sure,22/02/2015 15:28,Chicago,Central Time (US & Canada)
1636,negative,"@lpdstock tweet bots obviously don't get sarcasm, making computers more and more like real people.",22/02/2015 15:28,,Central Time (US & Canada)
1637,positive,"you all do a wonderful job today. Got my wife, daughter, and myself from PGH to Orlando after out flight was delayed luggage and all",22/02/2015 15:28,Pittsburgh ,
1638,negative,customer service what's That???,22/02/2015 15:27,,
1639,negative,"-- overFlight Booking Problems planes, Departing delayed, Returning for 'more quick fixes' &amp; breaking out attitudy-customer service? #worstairline",22/02/2015 15:26,Los Angeles,Pacific Time (US & Canada)
1640,neutral,"@jeffsmisek @RobertFor39 @Fioretti2ndWard @garcia4chicago  
FAA invest near miss on O'Hare runway last wk:http://t.co/jVJ73ZZa4A",22/02/2015 15:26,"Chicago, IL",
1641,negative,Pay for a cab back to the airport to show baggage dept. my wet shirts and suit is not a viable option. 2nd time this has happened!!,22/02/2015 15:23,"Hilo, HI",Hawaii
1642,negative,"that's what you have said for years, you are losing customers!!!!!!",22/02/2015 15:22,Chicago,Central Time (US & Canada)
1643,neutral,I am UA elite Gold and have a UA Chase pres. plus credit card.  How many EQM's do I need to get Platinum Elite!,22/02/2015 15:21,,
1644,negative,Once again your lack of customer centricity us astounding,22/02/2015 15:18,,
1645,negative,now this http://t.co/uygeW2Nosr,22/02/2015 15:17,,
1646,negative,"Would be nice if @staralliance partner tickets that don't provide full PQM credit are more obvious before purchase. Lost 1,200 miles",22/02/2015 15:16,"Leesburg, VA, USA",Quito
1647,positive,nope. Even better there were 4 seats. And due to W&amp;B first to raise hands got to move up. I wasn't fast enough.,22/02/2015 15:14,Toronto Area,Eastern Time (US & Canada)
1648,negative,now maintenance issues with flight 5639 and more issues with passengers that will miss connections needing to get off,22/02/2015 15:13,,
1649,positive,look at this beauty __ dc-10 united airlines __ Hope you like this beauty __ http://t.co/NS1aCFqCdQ,22/02/2015 15:11,Winterfell,
1650,negative,seriously what's with the slow #wifi on this flight! If the speed was going to change for the worse then the price shouldn't go up!,22/02/2015 15:11,Everywhere,
1651,negative,"@united 5 hours, 3 gates, and 3 planes Late Flightr still not an update, explanation, or apology to be had. #WorstAirlineEver #UnitedAirlines",22/02/2015 15:10,,Central Time (US & Canada)
1652,negative,"your gate attendant had some snobby remarks, your customer service is like playing poker with my sisters kids!",22/02/2015 15:09,Corpus Christi,
1653,negative,"Poor cabin luggage service on UA1266 to BOS, I was forced to check in even when there was empty space for bags in the overhead!",22/02/2015 15:09,"Cambridge, MA",Eastern Time (US & Canada)
1654,neutral,"when I click that link it wants my flight info. I haven't booked a flight yet. I read you waive fees for military, it this true?",22/02/2015 15:08,,
1655,negative,"no, we still have not heard anything from anyone at @united or the @ErieAirport",22/02/2015 15:08,,
1656,negative,every time I search a flight your site logs me out and gives error message. About to book on a different airline and Cancelled Flight my card.,22/02/2015 15:06,"driving, probably",Quito
1657,negative,so the last seg of my flight from Denver (DEN) to hayden/steamboat (HDN) for 8am got Cancelled Flightled and I need help finding my luggage,22/02/2015 15:06,,Eastern Time (US & Canada)
1658,negative,8 hours Late Flightr and I'm siting on another plane waiting to leave. I think a credit is in order for this terrible service!,22/02/2015 15:05,"Pittsburgh, PA",Quito
1659,neutral,I'll let you know week after next when I do another coast-coast RT again.,22/02/2015 15:03,Global- Mostly Silicon Valley,Pacific Time (US & Canada)
1660,negative,We waited 40 min for our bags after a 45 min flight #nomorecheckedbags,22/02/2015 14:59,"Chicago, Illinois",Central Time (US & Canada)
1661,negative,now let there also pls be in-flight live TV on UA469 DEN-EWR so I can watch the #Oscars ??,22/02/2015 14:58,"_T: 41.88849,-87.6282",
1662,negative,"has Cancelled Flighted 1 arrival into SHV tonight &amp; the 1st departure flight on Mon, Feb 23rd. Check with your airline for flight status.",22/02/2015 14:57,"Shreveport, Louisiana",Central Time (US & Canada)
1663,positive,it was such a lovely part of this long day - attendants on UA5168 (most) /UA795 were beyond exceptional today. #GiveThoseLadiesRaise,22/02/2015 14:55,"Portland, Zurich, Richmond",Pacific Time (US & Canada)
1664,neutral,4 open seats in 1st class on UA 2065. Way to honor your upgrade policy for freq flyers and/or honor an employee with an upgrade.,22/02/2015 14:54,"Vienna, VA",Eastern Time (US & Canada)
1665,positive,I trust you enough to put my coat in my checked bag!,22/02/2015 14:53,Chicagoland,Central Time (US & Canada)
1666,negative,yes I have &amp; they're unsure when it would come.This has never happened on any airline and my first time with @united #disappointed,22/02/2015 14:53,,Atlantic Time (Canada)
1667,negative,of course. But interesting how United doesn't seem to have a good sense on what's happening with flight,22/02/2015 14:53,Toronto,Eastern Time (US & Canada)
1668,negative,pushing five hours and my time is worth nothing to you. reFlight Booking Problems not an option unfortunately.,22/02/2015 14:52,,Central Time (US & Canada)
1669,positive,"finally made it to rep, who solved my problem.",22/02/2015 14:52,Europe - America,Central Time (US & Canada)
1670,negative,you guys are complete ass,22/02/2015 14:49,,
1671,positive,thanks gate agent extraordinaire Seau Fong for helping me get re-booked out of Boise and (hopefully) home to NYC sometime tonight!,22/02/2015 14:49,"_T: 41.88849,-87.6282",
1672,negative,why are your agents working so slowly to rebook people who are on #UA1481. We have all wasted an entire day at STT.,22/02/2015 14:48,"London, ON",Quito
1673,positive,Thank y'all for being an amazing airline who knows how to treat their customers. you guys rock!,22/02/2015 14:47,,Atlantic Time (Canada)
1674,neutral,you friend's flt from ase to Denver is Cancelled Flightled for tomorrow.  Can you help with rebook?,22/02/2015 14:46,"_T: 39.39339,-76.762595",Eastern Time (US & Canada)
1675,negative,#NAME?,22/02/2015 14:45,New York,
1676,negative,worst flying experience ever and they tried to blame it on ATC?! I watched them load bags for 30min after boarding 45min Late Flight,22/02/2015 14:43,"Medford, MA",
1677,neutral,used to (still do?) let you listen to flight radio...I often did...interesting to me #TCMParty #CE3K #31DaysOfOscar,22/02/2015 14:43,"Greensboro, NC",Eastern Time (US & Canada)
1678,positive,went to Customer Service kiosk and they were able to help out! Still thanks for following up!,22/02/2015 14:40,New York | Chicago,Eastern Time (US & Canada)
1679,negative,have you read your own same day travel change policy?,22/02/2015 14:39,,
1680,negative,"your b737-800w  literally the smallest seats I have ever have, my dad got stuck In the tiny bathroom ad well #disspointed #premier1k",22/02/2015 14:37,"Bay Area, CA",Pacific Time (US & Canada)
1681,neutral,AND WE GOT ZERO VOUCHERS FOR HOTEL OR CAB. I expect some SERIOUS mileage credits.,22/02/2015 14:37,,
1682,positive,nope all set. Thx for checking.,22/02/2015 14:36,"Bedford, NH",Pacific Time (US & Canada)
1683,neutral,#NAME?,22/02/2015 14:35,Boston,Eastern Time (US & Canada)
1684,negative,"my flight was already Cancelled Flightled this morning because of a ""snow storm in Denver"". And now I'm in DC waiting for a pilot to get on+",22/02/2015 14:35,Boston,Eastern Time (US & Canada)
1685,negative,still sucks. I don't understand why you have two cust service agents for a long line at Houston international b gate #unitedsucks,22/02/2015 14:34,,Central Time (US & Canada)
1686,negative,"the most frustrating flying experience. One continuous ""I dunno what time you will leave today. "". Dunno?! That's code for ...?",22/02/2015 14:33,Richmond Virginia ,Eastern Time (US & Canada)
1687,positive,"on 2/20 Denver AP, gate B91 (destination Santa Fe), agent Ashley did an amazing job in the face of an angry traveler. Kudos.",22/02/2015 14:30,"Houston, Texas",Central Time (US & Canada)
1688,negative,has an United flight ever been on time. #americanisbetter,22/02/2015 14:29,Corpus Christi,
1689,negative,I'd rather spend two days in the back seat of a Volkswagen than two hours on your plane! #disgruntled #whatacluster,22/02/2015 14:28,Corpus Christi,
1690,negative,my flight was supposed to depart to Boston at 4:36 and now it's departing at 6:30 due to issues with finding a pilot. Thanks a lot!!,22/02/2015 14:28,Boston,Eastern Time (US & Canada)
1691,negative,I suppose your customers enjoy screaming toddlers then. Not my problem if someone complains!,22/02/2015 14:24,,
1692,negative,"you could give me free flights for life, and I'd still choose to purchase my tickets from a competitor.",22/02/2015 14:22,Corpus Christi,
1693,negative,The first time I flew United was horrible thought I would give you a second chance. There will NOT be a third! #disgruntled,22/02/2015 14:22,Corpus Christi,
1694,negative,flight from san fransico to jfk was evacuated why?,22/02/2015 14:20,"WASHINGTON HEIGHTS, NYC ",Pacific Time (US & Canada)
1695,negative,"4994 out of Jackson, Wyoming... Delayed by no pilots.. Full toilets.. Deplaned 2ndary to mechanical fail.. Cancelled Flightled flight pending",22/02/2015 14:15,,
1696,negative,is by far THE WORST airline I've ever had the misfortune of flying with in all the 44 countries I've flown to!!! It's outrageous!,22/02/2015 14:15,"_T: 50.97861,-114.000116",Mountain Time (US & Canada)
1697,negative,"... I want my bag off flight 1142, what do I do now?",22/02/2015 14:14,Ft Collins ,
1698,negative,thanks for causing us to miss our connection and now a 6hour delay #flydeltanexttime,22/02/2015 14:13,,
1699,neutral,I do not see where it talks about military baggage fees. Can you please guide me. Thanks,22/02/2015 14:13,,
1700,negative,I hope you lose the next govt contract,22/02/2015 14:11,,
1701,negative,lost my bags and there was a flight from Chi to Eri that landed over 1.5 hrs ago...yet still have zero updates?? #UnitedAirlinesSux,22/02/2015 14:10,,
1702,negative,i will just send my confirmation number when I get home safe and sound. This is why i pay so expensive services to you!,22/02/2015 14:10,,
1703,negative,the bag is in a state that I didn't travel to and the airports don't fly to each other. Looks like it'll never show,22/02/2015 14:09,,Central Time (US & Canada)
1704,negative,ridiculous! I have to be refunded whenever I get at my final destination or not!,22/02/2015 14:09,,
1705,negative,stay more than 24h traveling ans sleeping on the airports floor,22/02/2015 14:07,,
1706,negative,seriously?   UA 806.  Delayed because of the copilot isn't here?  For 1.5 hours and he is only flying from Raleigh? Disappointing,22/02/2015 14:07,,
1707,negative,seriously. This is just complete bs.,22/02/2015 14:06,,
1708,negative,we've been waiting for over an hour for our luggage- what gives?,22/02/2015 14:06,,
1709,negative,the costumer services here at Denver Intl Airport is ridiculous bad!,22/02/2015 14:06,,
1710,negative,Lied to my face at the gate about upgrades. Thanks. #badservice #unitedsucks,22/02/2015 14:06,,
1711,negative,I have proof that my situation now is due to company mistake,22/02/2015 14:05,,
1712,negative,ouch not fair,22/02/2015 14:04,,
1713,negative,is synonymous to with #rude. And #cheap. You really don't know how to value the customer,22/02/2015 14:04,"Houston, TX",America/Chicago
1714,negative,I have to go back home! I have to use what the company has available. But it's unfair to stay more than 24 h traveling,22/02/2015 14:04,,
1715,negative,if I miss the #Oscars I'll never fly united again,22/02/2015 14:03,STL,Central Time (US & Canada)
